"",BBK01.TSD303O,BBK01.TSD303O_FLAGS,BBK01.TSD302,BBK01.TSD302_FLAGS,BBK01.TSD304,BBK01.TSD304_FLAGS,BBK01.TSD305,BBK01.TSD305_FLAGS,BBK01.TSD306,BBK01.TSD306_FLAGS,BBK01.TS5379O,BBK01.TS5379O_FLAGS,BBK01.TS1353,BBK01.TS1353_FLAGS,BBK01.TZ5353O,BBK01.TZ5353O_FLAGS,BBK01.TZ4952,BBK01.TZ4952_FLAGS,BBK01.TZ4954,BBK01.TZ4954_FLAGS,BBK01.TZ4955,BBK01.TZ4955_FLAGS,BBK01.TZ4956,BBK01.TZ4956_FLAGS,BBK01.TZ5379O,BBK01.TZ5379O_FLAGS,BBK01.TZ1303,BBK01.TZ1303_FLAGS,BBK01.TS5303O,BBK01.TS5303O_FLAGS,BBK01.AY4952,BBK01.AY4952_FLAGS,BBK01.AY4954,BBK01.AY4954_FLAGS,BBK01.AY4955,BBK01.AY4955_FLAGS,BBK01.AY4956,BBK01.AY4956_FLAGS,BBK01.TS5329O,BBK01.TS5329O_FLAGS,BBK01.TS1303,BBK01.TS1303_FLAGS
2013-05,2272.4,,2239.8,,1390.4,,317.7,,531.8,,32.6,,9835.8,,-1.1,,0.1,,1.4,,-2.7,,1.4,,-1.3,,11.6,,115.96242,,118.30067,,170.16986,,47.57212,,124.79556,,49.11913,,105.82425,
2013-06,2267.6,,2239.0,,1392.7,,313.8,,532.5,,28.5,,9819.9,,-5.2,,-1.1,,2.4,,-4.3,,0.8,,-4.0,,-15.9,,115.69839,,118.24052,,170.46259,,46.92448,,124.98199,,43.03969,,105.65295,
2013-07,2278.4,,2246.6,,1405.3,,308.7,,532.6,,31.7,,9832.5,,11.5,,8.2,,13.0,,-4.9,,0.1,,3.3,,14.6,,116.28526,,118.67381,,172.05656,,46.19128,,125.00201,,48.01382,,105.81028,
2013-08,2286.6,,2259.6,,1416.6,,309.9,,533.1,,27.0,,9871.3,,8.1,,12.8,,11.2,,1.2,,0.4,,-4.8,,28.4,,116.69669,,119.35105,,173.42274,,46.37570,,125.10281,,40.81144,,106.11466,
2013-09,2292.7,,2266.3,,1427.8,,305.4,,533.1,,26.4,,9870.0,,6.7,,7.2,,11.5,,-4.3,,0.0,,-0.5,,3.1,,117.03607,,119.72972,,174.82535,,45.73500,,125.10108,,40.02736,,106.14813,
2013-10,2319.6,,2288.8,,1448.1,,307.5,,533.2,,30.8,,9876.3,,27.6,,23.2,,20.6,,2.4,,0.1,,4.4,,9.3,,118.44626,,120.95498,,177.35224,,46.10041,,125.12809,,46.74328,,106.24779,
2013-11,2306.3,,2280.4,,1440.8,,306.4,,533.2,,25.8,,9884.3,,-13.4,,-8.5,,-7.3,,-1.2,,0.1,,-4.9,,7.6,,117.76246,,120.50800,,176.45380,,45.92169,,125.14484,,39.25312,,106.32988,
2013-12,2314.1,,2287.1,,1445.8,,308.1,,533.2,,26.9,,9836.5,,8.2,,7.0,,5.3,,1.7,,0.0,,1.2,,-28.0,,118.17994,,120.87786,,177.10232,,46.17902,,125.14173,,41.04067,,106.02115,
2014-01,2317.4,,2293.2,,1453.4,,307.3,,532.5,,24.2,,9872.4,,2.4,,5.3,,7.0,,-0.9,,-0.7,,-2.9,,27.1,,118.30312,,121.15924,,177.95442,,46.04154,,124.97426,,36.60483,,106.31278,
2014-02,2332.5,,2307.8,,1463.0,,312.9,,531.9,,24.7,,9892.0,,15.0,,14.4,,10.2,,4.9,,-0.7,,0.6,,23.5,,119.06804,,121.91819,,179.19850,,46.76897,,124.82163,,37.54085,,106.56556,
2014-03,2329.1,,2308.6,,1462.3,,314.6,,531.7,,20.5,,9892.1,,-3.4,,0.8,,-0.7,,1.6,,-0.1,,-4.2,,0.0,,118.89249,,121.96003,,179.11410,,47.01186,,124.78758,,31.11833,,106.56527,
2014-04,2357.9,,2337.3,,1493.7,,312.5,,531.1,,20.7,,9884.5,,29.0,,28.9,,31.4,,-2.1,,-0.5,,0.2,,-4.8,,120.37483,,123.48488,,182.96455,,46.70375,,124.66780,,31.38398,,106.51434,
2014-05,2371.1,,2349.6,,1500.9,,317.2,,531.4,,21.5,,9939.1,,12.4,,11.7,,6.7,,4.7,,0.3,,0.7,,50.9,,121.00771,,124.10244,,183.78884,,47.39978,,124.73930,,32.45922,,107.06308,
2014-06,2369.5,,2343.7,,1496.2,,315.7,,531.9,,25.7,,9973.6,,-1.5,,-5.8,,-4.7,,-1.6,,0.4,,4.3,,35.3,,120.92958,,123.79567,,183.21476,,47.16583,,124.84376,,38.92626,,107.44348,
2014-07,2377.6,,2351.1,,1505.6,,313.8,,531.7,,26.5,,10005.0,,7.3,,6.8,,8.8,,-1.9,,-0.1,,0.6,,30.2,,121.30459,,124.15326,,184.29169,,46.88323,,124.81261,,39.80026,,107.76897,
2014-08,2397.0,,2367.4,,1518.9,,316.1,,532.4,,29.6,,10050.9,,18.9,,15.8,,12.9,,2.3,,0.6,,3.1,,43.0,,122.26863,,124.98951,,185.87494,,47.22226,,124.96097,,44.40116,,108.23237,
2014-09,2400.0,,2372.1,,1525.7,,313.7,,532.7,,27.8,,10099.6,,1.1,,3.2,,5.6,,-2.7,,0.3,,-2.1,,39.8,,122.32601,,125.15861,,186.56287,,46.81359,,125.03539,,41.28524,,108.66125,
2014-10,2413.4,,2384.7,,1544.3,,308.0,,532.3,,28.7,,10120.5,,13.3,,12.4,,18.5,,-5.7,,-0.4,,0.9,,20.3,,123.00524,,125.81519,,188.82904,,45.95742,,124.95289,,42.59301,,108.88000,
2014-11,2424.0,,2394.5,,1553.7,,308.8,,532.0,,29.5,,10187.0,,10.7,,9.9,,9.4,,0.9,,-0.4,,0.8,,66.7,,123.55004,,126.33752,,189.97931,,46.08596,,124.86623,,43.76268,,109.59767,
2014-12,2426.8,,2401.2,,1555.8,,313.2,,532.2,,25.6,,10335.4,,0.2,,4.4,,1.3,,4.2,,-1.2,,-4.2,,40.9,,123.55997,,126.56719,,190.13975,,46.71600,,124.58904,,37.59542,,110.03821,
2015-01,2455.7,,2425.9,,1586.3,,309.5,,530.1,,29.8,,10403.6,,27.5,,23.9,,28.2,,-3.1,,-1.1,,3.6,,20.3,,124.96150,,127.82784,,193.58489,,46.24862,,124.32255,,42.90027,,110.25405,
2015-02,2483.4,,2451.8,,1611.1,,310.7,,530.0,,31.7,,10432.6,,27.4,,25.6,,24.5,,1.1,,-0.1,,1.8,,53.5,,126.35376,,129.17565,,196.57980,,46.41387,,124.30612,,45.46324,,110.82195,
2015-03,2498.6,,2465.3,,1626.2,,309.0,,530.1,,33.3,,10475.7,,13.2,,11.9,,14.0,,-2.3,,0.1,,1.3,,31.7,,127.02281,,129.80062,,198.28608,,46.07704,,124.33699,,47.31215,,111.15928,
2015-04,2529.7,,2490.9,,1650.3,,309.7,,530.9,,38.8,,10549.0,,32.3,,26.4,,24.7,,1.0,,0.8,,5.8,,84.6,,128.66282,,131.19190,,201.29636,,46.22155,,124.51711,,55.60542,,112.05675,
2015-05,2542.1,,2508.7,,1673.0,,304.0,,531.7,,33.4,,10564.0,,11.4,,17.0,,22.0,,-5.8,,0.8,,-5.6,,8.9,,129.24370,,132.08600,,203.98108,,45.34962,,124.70630,,47.64500,,112.15086,
2015-06,2548.1,,2515.9,,1683.0,,300.7,,532.1,,32.2,,10581.2,,6.8,,7.9,,10.5,,-3.0,,0.4,,-1.1,,24.1,,129.59095,,132.50174,,205.26656,,44.89977,,124.79270,,46.12554,,112.40681,
2015-07,2565.2,,2534.1,,1699.1,,302.7,,532.3,,31.1,,10650.9,,12.3,,13.6,,15.4,,-2.1,,0.3,,-1.3,,60.5,,130.21879,,133.21901,,207.14682,,44.59176,,124.85485,,44.30249,,113.04967,
2015-08,2571.4,,2540.9,,1709.6,,298.6,,532.6,,30.5,,10660.2,,7.3,,7.8,,11.4,,-3.9,,0.3,,-0.5,,32.5,,130.59150,,133.62864,,208.53418,,44.01951,,124.92467,,43.66150,,113.39713,
2015-09,2595.5,,2555.3,,1724.5,,297.3,,533.6,,40.2,,10697.4,,24.2,,14.6,,14.9,,-1.2,,0.9,,9.6,,29.4,,131.82209,,134.39642,,210.34562,,43.84304,,125.14647,,57.42828,,113.71099,
2015-10,2621.9,,2579.7,,1747.9,,297.1,,534.7,,42.2,,10774.3,,25.4,,23.5,,22.7,,-0.3,,1.1,,1.9,,71.8,,133.11435,,135.63423,,213.11926,,43.79245,,125.41329,,60.15684,,114.47428,
2015-11,2651.0,,2606.0,,1765.4,,305.0,,535.5,,45.1,,10833.5,,27.3,,24.7,,16.3,,7.6,,0.8,,2.6,,48.0,,134.49830,,136.93297,,215.10402,,44.91480,,125.60327,,63.80210,,114.98455,
2015-12,2650.9,,2608.6,,1764.6,,308.3,,535.7,,42.4,,10851.2,,1.4,,3.9,,0.2,,3.5,,0.2,,-2.4,,22.9,,134.57131,,137.13621,,215.12327,,45.43569,,125.64364,,60.36272,,115.22865,
2016-01,2677.1,,2633.4,,1793.8,,303.0,,536.6,,43.7,,10916.5,,26.5,,25.1,,29.5,,-5.3,,0.9,,1.4,,67.3,,135.91756,,138.45749,,218.72064,,44.65499,,125.86015,,62.33839,,115.94287,
2016-02,2688.1,,2644.5,,1807.8,,299.3,,537.5,,43.6,,10976.0,,13.0,,12.9,,13.9,,-1.8,,0.8,,0.1,,59.4,,136.57727,,139.13673,,220.41375,,44.39240,,126.05125,,62.44549,,116.57356,
2016-03,2690.5,,2648.6,,1803.7,,307.2,,537.7,,41.9,,10988.5,,4.2,,5.5,,-2.7,,8.0,,0.2,,-1.3,,24.3,,136.78980,,139.42558,,220.08633,,45.58085,,126.08979,,60.57378,,116.83109,
2016-04,2710.9,,2669.6,,1822.5,,309.2,,537.8,,41.3,,11039.2,,20.1,,20.9,,18.7,,2.0,,0.2,,-0.8,,49.2,,137.81273,,140.52479,,222.37287,,45.87142,,126.13269,,59.47490,,117.35376,
2016-05,2724.2,,2681.6,,1837.0,,307.0,,537.7,,42.6,,11080.8,,12.3,,11.2,,13.7,,-2.4,,-0.2,,1.1,,35.2,,138.43787,,141.11288,,224.05000,,45.51391,,126.09426,,61.09549,,117.72759,
2016-06,2731.9,,2689.8,,1844.9,,307.0,,537.8,,42.1,,11117.5,,7.7,,8.2,,8.2,,-0.2,,0.2,,-0.5,,34.7,,138.83023,,141.54443,,225.05287,,45.48569,,126.13372,,60.40733,,118.09671,
2016-07,2753.9,,2705.7,,1859.2,,308.2,,538.3,,48.1,,11176.6,,22.7,,16.6,,14.4,,1.7,,0.5,,6.1,,61.8,,139.98233,,142.41776,,226.81276,,45.73491,,126.24801,,69.12324,,118.75262,
2016-08,2755.5,,2712.0,,1866.7,,306.8,,538.5,,43.4,,11198.1,,1.5,,6.4,,7.5,,-1.3,,0.2,,-4.9,,21.8,,140.06036,,142.75568,,227.73335,,45.53719,,126.29641,,62.10882,,118.98377,
2016-09,2766.6,,2723.7,,1871.0,,314.7,,538.0,,42.9,,11238.9,,11.2,,11.9,,4.4,,7.9,,-0.5,,-0.6,,41.0,,140.63215,,143.37991,,228.27383,,46.71308,,126.18076,,61.23645,,119.41966,
2016-10,2761.9,,2720.6,,1874.6,,308.0,,538.0,,41.3,,11258.2,,-5.3,,-3.6,,3.3,,-6.8,,-0.1,,-1.7,,21.1,,140.36467,,143.19093,,228.67084,,45.70508,,126.16836,,58.84813,,119.64429,
2016-11,2786.0,,2744.6,,1894.0,,312.7,,538.0,,41.4,,11334.6,,22.4,,22.6,,18.3,,4.3,,0.0,,-0.2,,68.4,,141.50389,,144.38195,,230.90560,,46.34814,,126.16270,,58.54479,,120.37125,
2016-12,2801.1,,2759.2,,1912.1,,308.9,,538.2,,41.9,,11393.3,,15.0,,14.6,,17.9,,-3.6,,0.2,,0.4,,55.8,,142.26366,,145.14778,,233.08532,,45.82182,,126.21629,,59.11159,,120.96742,
2017-01,2828.2,,2784.7,,1929.1,,316.7,,538.9,,43.5,,11447.5,,28.1,,26.3,,17.6,,8.0,,0.7,,1.9,,59.9,,143.69268,,146.53054,,235.22749,,47.00558,,126.38792,,61.72369,,121.60387,
2017-02,2838.4,,2796.1,,1943.5,,313.6,,539.0,,42.3,,11495.0,,9.8,,11.2,,13.9,,-2.7,,0.1,,-1.4,,43.0,,144.19186,,147.12109,,236.91988,,46.59880,,126.40782,,59.74120,,122.06030,
2017-03,2849.6,,2809.1,,1956.7,,313.9,,538.6,,40.5,,11580.9,,11.7,,13.4,,13.4,,0.4,,-0.4,,-1.7,,89.4,,144.78657,,147.82514,,238.55800,,46.65163,,126.31113,,57.37698,,123.00981,
2017-04,2850.5,,2810.8,,1961.1,,310.5,,539.3,,39.6,,11580.6,,0.7,,2.6,,5.1,,-3.2,,0.7,,-1.9,,5.9,,144.82259,,147.96154,,239.18168,,46.17823,,126.46621,,54.70996,,123.07236,
2017-05,2856.8,,2815.9,,1968.1,,308.4,,539.4,,40.9,,11605.3,,7.9,,6.4,,8.0,,-1.7,,0.1,,1.5,,39.7,,145.22437,,148.30054,,240.15792,,45.92725,,126.49527,,56.73651,,123.49461,
2017-06,2885.1,,2844.0,,1995.5,,309.4,,539.2,,41.1,,11644.1,,29.2,,28.9,,28.0,,1.1,,-0.2,,0.3,,44.4,,146.70879,,149.82239,,243.57082,,46.09326,,126.45137,,57.15849,,123.96696,
2017-07,2878.8,,2838.6,,1993.3,,303.5,,541.8,,40.2,,11658.8,,-7.2,,-6.5,,-1.1,,-5.5,,0.1,,-0.7,,22.5,,146.34281,,149.47829,,243.43322,,45.27284,,126.47515,,56.23260,,124.20710,
2017-08,2885.6,,2846.6,,2004.0,,301.0,,541.6,,39.0,,11728.1,,7.4,,8.6,,11.1,,-2.3,,-0.2,,-1.2,,73.2,,146.72097,,149.93079,,244.78790,,44.92540,,126.43555,,54.61856,,124.98647,
2017-09,2896.6,,2857.9,,2012.1,,304.1,,541.7,,38.7,,11770.5,,10.7,,11.0,,7.9,,3.0,,0.1,,-0.3,,43.1,,147.26604,,150.50984,,245.74872,,45.37690,,126.45905,,54.23472,,125.44559,
2017-10,2896.3,,2858.7,,2018.4,,298.3,,542.0,,37.6,,11792.5,,-1.0,,0.2,,5.8,,-6.0,,0.3,,-1.2,,17.6,,147.21337,,150.51837,,246.46204,,44.48792,,126.52448,,52.55752,,125.63284,
2017-11,2910.4,,2871.9,,2032.2,,297.7,,542.0,,38.5,,11841.5,,15.2,,14.2,,14.5,,-0.4,,0.0,,1.0,,57.3,,147.98438,,151.26463,,248.23471,,44.43348,,126.52946,,53.94888,,126.24290,
2017-12,2922.4,,2885.1,,2046.1,,296.7,,542.3,,37.3,,11873.9,,12.7,,13.8,,14.4,,-0.9,,0.3,,-1.1,,37.6,,148.62769,,151.98958,,249.98849,,44.29920,,126.60097,,52.39112,,126.64431,
2018-01,2929.2,,2893.5,,2056.0,,296.4,,541.1,,35.7,,11916.6,,9.8,,11.2,,10.7,,0.3,,0.3,,-1.4,,55.1,,149.12763,,152.58209,,251.28985,,44.34628,,126.66639,,50.40194,,127.23248,
2018-02,2930.7,,2895.2,,2062.2,,291.7,,541.3,,35.6,,11927.5,,0.1,,0.4,,5.5,,-5.0,,-0.1,,-0.2,,3.7,,149.13480,,152.60213,,251.95843,,43.60192,,126.63949,,50.06445,,127.27138,
2018-03,2945.1,,2909.8,,2073.4,,294.6,,541.8,,35.3,,11937.5,,14.8,,15.0,,11.5,,3.0,,0.5,,-0.2,,13.6,,149.88813,,153.39235,,253.36650,,44.04903,,126.75068,,49.79986,,127.41607,
2018-04,2949.4,,2915.5,,2083.9,,289.6,,541.9,,34.0,,11981.5,,4.5,,5.7,,9.9,,-4.4,,0.1,,-1.2,,39.3,,150.11781,,153.69367,,254.58138,,43.39603,,126.78370,,48.10425,,127.83581,
2018-05,2977.0,,2940.3,,2111.5,,286.8,,542.0,,36.7,,12046.5,,25.7,,23.2,,26.4,,-3.3,,0.0,,2.5,,53.8,,151.42454,,154.91517,,257.80981,,42.90202,,126.79349,,51.64943,,128.40972,
2018-06,2990.5,,2956.5,,2112.8,,301.8,,541.9,,34.0,,12131.0,,13.5,,16.2,,1.3,,15.0,,-0.1,,-2.7,,83.7,,152.10975,,155.76865,,257.96951,,45.14234,,126.77365,,47.80958,,129.30184,
2018-07,2989.0,,2956.2,,2121.5,,292.9,,541.8,,32.8,,12114.0,,-1.1,,0.1,,8.9,,-8.8,,-0.1,,-1.2,,-15.9,,152.05416,,155.77265,,259.06180,,43.82855,,126.75364,,46.16456,,129.13196,
2018-08,2985.5,,2952.6,,2120.4,,290.4,,541.8,,32.9,,12139.7,,-3.8,,-3.9,,-1.4,,-2.5,,0.0,,0.1,,23.1,,151.85845,,155.56499,,258.89352,,43.44932,,126.74680,,46.29703,,129.37850,
2018-09,3014.8,,2983.1,,2150.8,,290.4,,541.9,,31.7,,12187.5,,29.1,,30.3,,30.4,,-0.2,,0.1,,-1.2,,46.4,,153.33823,,157.16205,,262.61101,,43.41429,,126.77000,,44.57946,,129.87300,
2018-10,3025.2,,2990.0,,2155.1,,293.0,,542.0,,35.2,,12244.4,,9.1,,5.9,,3.5,,2.3,,0.1,,3.3,,53.7,,153.80331,,157.47036,,263.03704,,43.75428,,126.79106,,49.20678,,130.44532,
2018-11,3038.3,,3005.3,,2172.5,,290.5,,542.3,,33.0,,12294.1,,13.2,,15.4,,17.4,,-2.4,,0.3,,-2.1,,51.0,,154.47635,,158.27962,,265.16419,,43.39658,,126.86878,,46.22837,,130.98845,
2018-12,3055.2,,3024.6,,2195.4,,286.8,,542.5,,30.5,,12384.3,,17.6,,20.0,,23.5,,-3.6,,0.1,,-2.4,,93.4,,155.37099,,159.33296,,268.03049,,42.85530,,126.90162,,42.86080,,131.98434,
2019-01,3047.7,,3016.1,,2180.2,,293.1,,542.9,,31.6,,12405.5,,-7.4,,-8.5,,-15.2,,6.3,,0.4,,1.1,,15.5,,154.99293,,158.88603,,266.17614,,43.79758,,126.99529,,44.33412,,132.14929,
2019-02,3059.7,,3029.0,,2189.0,,296.5,,543.5,,30.6,,12458.2,,11.2,,12.2,,8.6,,3.0,,0.7,,-1.1,,51.9,,155.56195,,159.53103,,267.22084,,44.24662,,127.15490,,42.85407,,132.70176,
2019-03,3095.4,,3063.7,,2224.6,,292.4,,546.7,,31.8,,12529.9,,33.7,,32.5,,33.7,,-4.4,,3.1,,1.2,,64.2,,157.27378,,161.24055,,271.33231,,43.59527,,127.88994,,44.54846,,133.38562,
2019-04,3110.8,,3079.2,,2238.8,,293.4,,547.1,,31.5,,12584.0,,15.3,,15.6,,14.2,,1.0,,0.4,,-0.2,,55.7,,158.05303,,162.05979,,273.06970,,43.73915,,127.97347,,44.22735,,133.97918,
2019-05,3117.9,,3086.2,,2248.5,,290.9,,546.8,,31.8,,12649.3,,7.0,,6.8,,9.5,,-2.5,,-0.3,,0.2,,62.6,,158.40793,,162.41515,,274.23408,,43.36522,,127.90670,,44.55411,,134.64554,
2019-06,3134.4,,3101.9,,2265.6,,289.6,,546.6,,32.5,,12700.2,,17.4,,16.5,,17.8,,-1.2,,-0.2,,0.9,,58.3,,159.29189,,163.28292,,276.40831,,43.19306,,127.86356,,45.82997,,135.26620,
2019-07,3138.1,,3106.3,,2275.9,,283.8,,546.5,,31.8,,12757.9,,2.8,,3.6,,9.7,,-6.1,,-0.1,,-0.8,,50.8,,159.43205,,163.47121,,277.59736,,42.28646,,127.84271,,44.67626,,135.80669,
2019-08,3167.5,,3135.2,,2298.9,,290.8,,545.5,,32.3,,12861.9,,28.7,,28.3,,22.5,,6.9,,-1.0,,0.4,,100.3,,160.88865,,164.96022,,280.33902,,43.30786,,127.59965,,45.20399,,136.87431,
2019-09,3169.1,,3135.7,,2302.9,,287.9,,544.9,,33.4,,12902.2,,0.8,,-0.2,,3.5,,-3.1,,-0.6,,1.0,,35.5,,160.92832,,164.95028,,280.77002,,42.84319,,127.45857,,46.56105,,137.25243,
2019-10,3179.5,,3148.9,,2314.9,,290.2,,543.8,,30.7,,12951.7,,11.4,,14.0,,12.6,,2.4,,-1.0,,-2.5,,54.7,,161.50783,,165.68468,,282.31057,,43.19283,,127.21875,,43.00337,,137.83411,
2019-11,3179.0,,3148.7,,2316.4,,289.3,,543.0,,30.3,,12996.6,,-1.4,,-0.9,,1.1,,-1.1,,-0.9,,-0.5,,40.2,,161.43535,,165.63496,,282.43878,,43.02615,,127.01368,,42.32715,,138.26205,
2019-12,3195.9,,3164.1,,2339.3,,282.8,,541.9,,31.8,,13011.0,,18.1,,16.4,,23.6,,-6.1,,-1.0,,1.7,,20.6,,162.35551,,166.49914,,285.31316,,42.11298,,126.77823,,44.69037,,138.48220,
2020-01,3190.2,,3155.7,,2332.3,,284.4,,539.0,,34.5,,13071.9,,-6.8,,-9.3,,-7.6,,1.3,,-2.9,,2.5,,54.9,,162.00920,,166.00882,,284.38156,,42.30053,,126.09081,,48.20274,,139.06640,
2020-02,3204.1,,3172.8,,2350.6,,285.2,,537.0,,31.3,,13158.3,,13.6,,16.8,,18.1,,0.8,,-2.0,,-3.2,,84.1,,162.70098,,166.89486,,286.58349,,42.41308,,125.62939,,43.70020,,139.96131,
2020-03,3301.5,,3273.2,,2456.7,,282.0,,534.5,,28.3,,13482.3,,97.6,,100.5,,106.3,,-3.2,,-2.5,,-2.9,,325.4,,167.65596,,172.18287,,299.53844,,41.93578,,125.04047,,39.58605,,143.42237,
2020-04,3305.9,,3278.4,,2464.5,,279.1,,534.8,,27.5,,13630.5,,3.7,,4.6,,7.4,,-3.1,,0.3,,-0.9,,144.0,,167.84167,,172.42316,,300.44367,,41.47232,,125.10170,,38.31291,,144.95403,
2020-05,3342.9,,3316.0,,2499.0,,281.9,,535.0,,26.9,,13794.2,,30.4,,30.8,,27.3,,3.2,,0.3,,-0.3,,165.0,,169.38673,,174.04101,,303.77176,,41.94927,,125.16044,,37.85438,,146.70837,
2020-06,3351.4,,3326.0,,2516.6,,274.4,,535.1,,25.4,,13894.6,,8.7,,10.2,,17.6,,-7.5,,0.1,,-1.5,,102.5,,169.82604,,174.57642,,305.91508,,40.83553,,125.17275,,35.70351,,147.79826,
2020-07,3362.1,,3338.4,,2524.4,,279.4,,534.6,,23.7,,13968.4,,35.7,,35.7,,30.5,,5.8,,-0.5,,-0.1,,160.7,,171.63352,,176.45198,,309.61991,,41.69296,,125.05463,,35.61338,,149.50801,
2020-08,3372.2,,3349.5,,2539.0,,275.7,,534.8,,22.7,,14001.7,,10.5,,11.5,,14.8,,-3.6,,0.3,,-1.0,,35.5,,172.16974,,177.05934,,311.43203,,41.15272,,125.13375,,34.13193,,149.88739,
2020-09,3399.0,,3376.4,,2569.2,,272.3,,534.8,,22.7,,14160.5,,25.9,,26.0,,29.7,,-3.6,,-0.1,,-0.1,,152.8,,173.49316,,178.43548,,315.07690,,40.61491,,125.11516,,33.96339,,151.52286,
2020-10,3427.3,,3404.7,,2594.4,,275.5,,534.8,,22.5,,14235.5,,27.0,,27.1,,25.0,,2.1,,0.0,,-0.2,,72.8,,174.86971,,179.87005,,318.14142,,40.93399,,125.11895,,33.69979,,152.30188,
2020-11,3439.4,,3411.3,,2612.7,,263.7,,534.9,,28.1,,14336.7,,13.6,,12.1,,23.6,,-11.6,,0.1,,1.5,,109.7,,175.56240,,180.50908,,321.03310,,39.21058,,125.14545,,35.91442,,153.47468,
2020-12,3456.8,,3428.2,,2630.7,,262.7,,534.7,,28.6,,14520.9,,18.5,,17.9,,18.8,,-0.7,,-0.2,,0.6,,196.7,,176.50637,,181.45584,,323.34353,,39.10105,,125.10475,,36.68233,,155.57862,
2021-01,3482.2,,3457.1,,2677.8,,242.9,,536.4,,25.1,,14603.4,,25.6,,29.2,,47.5,,-20.0,,1.7,,-3.6,,80.6,,177.81507,,183.00333,,329.18563,,36.12741,,125.49877,,32.05518,,156.44217,
2021-02,3492.8,,3470.4,,2698.8,,234.2,,537.4,,22.4,,14664.0,,10.4,,13.1,,20.9,,-8.7,,1.0,,-2.7,,60.1,,178.34778,,183.69773,,331.75331,,34.82611,,125.72808,,28.61845,,157.08599,
2021-03,3536.2,,3507.2,,2737.1,,231.7,,538.3,,29.0,,14743.0,,41.8,,35.3,,37.1,,-2.8,,0.9,,6.5,,67.5,,180.48033,,185.56415,,336.31884,,34.41242,,125.93920,,36.93471,,157.80852,
2021-04,3541.2,,3518.3,,2748.4,,230.8,,539.1,,22.8,,14774.9,,6.5,,12.6,,12.6,,-0.8,,0.8,,-6.1,,44.4,,180.81371,,186.23086,,337.86256,,34.30030,,126.12454,,29.21262,,158.28351,
2021-05,3556.2,,3527.9,,2757.6,,230.8,,539.6,,28.2,,14848.5,,16.0,,10.0,,9.4,,0.1,,0.5,,6.0,,77.7,,181.62858,,186.75975,,339.02120,,34.31239,,126.23801,,36.84682,,159.11616,
2021-06,3566.1,,3536.7,,2774.1,,223.4,,539.2,,29.4,,14945.3,,8.5,,7.4,,15.6,,-7.8,,-0.4,,1.1,,86.6,,182.06317,,187.15329,,340.93701,,33.15561,,126.15202,,38.24916,,160.04473,
2021-07,3584.9,,3555.6,,2799.3,,216.7,,539.6,,29.3,,15027.5,,18.7,,18.8,,24.8,,-6.4,,0.4,,-0.2,,82.0,,183.01701,,188.15016,,343.98738,,32.21210,,126.23962,,38.04769,,160.92324,
2021-08,3602.8,Provisional value,3571.5,Provisional value,2816.1,Provisional value,216.0,Provisional value,539.4,Provisional value,31.3,Provisional value,15105.2,Provisional value,17.4,Provisional value,15.3,Provisional value,16.2,Provisional value,-0.7,Provisional value,-0.2,Provisional value,2.0,Provisional value,75.5,Provisional value,183.90339,Provisional value,188.96058,Provisional value,345.97708,Provisional value,32.10904,Provisional value,126.19673,Provisional value,40.70819,Provisional value,161.73200,Provisional value
"",,,,,,,,,,,,,Source: European Central Bank,,,,,,,,,,,,,,Source: European Central Bank,,General: 1 Statistical changes have been eliminated.,,General: 1 Statistical changes have been eliminated.,,General: 1 Statistical changes have been eliminated.,,General: 1 Statistical changes have been eliminated.,,General: 1 Statistical changes have been eliminated.,,General: 1 Statistical changes have been eliminated.,,General: 1 Statistical changes have been eliminated.,
"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Source: European Central Bank,
